"No.","Time","Source","Destination","Protocol","Length","Info"
"7906","547.343722","223.196.57.16","192.168.43.6","TLSv1.2","1414","Ignored Unknown Record"
"7907","547.364299","223.196.57.16","192.168.43.6","TLSv1.2","4110","Ignored Unknown Record"
"7908","547.442331","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7909","547.472599","223.196.57.16","192.168.43.6","TLSv1.2","2762","[TCP Previous segment not captured] , Ignored Unknown Record"
"7910","547.848975","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7911","547.544816","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7912","547.568386","223.196.57.16","192.168.43.6","TLSv1.2","4110","[TCP Previous segment not captured] , Ignored Unknown Record"
"7913","547.861047","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7914","547.664254","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7915","547.695911","223.196.57.16","192.168.43.6","TLSv1.2","4110","[TCP Previous segment not captured] , Ignored Unknown Record"
"7916","547.784383","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7917","547.897971","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53430  >  443 [ACK] Seq=11777 Ack=3997378 Win=1574144 Len=0 TSval=4114228885 TSecr=1069834000"
"7918","547.899265","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 7917#1] 53430  >  443 [ACK] Seq=11777 Ack=3997378 Win=1574144 Len=0 TSval=4114228885 TSecr=1069834000 SLE=3998726 SRE=4000074"
"7919","547.900274","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53430 [ACK] Seq=3997378 Ack=11777 Win=96000 Len=1348 TSval=1069834001 TSecr=4114228534"
"7920","547.931214","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7921","547.964482","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7922","547.996652","223.196.57.16","192.168.43.6","TLSv1.2","6806","Ignored Unknown Record"
"7923","547.1171761","223.196.57.16","192.168.43.6","TLSv1.2","8154","[TCP Previous segment not captured] , Ignored Unknown Record"
"7924","548.196994","223.196.57.16","192.168.43.6","TLSv1.2","4110","Ignored Unknown Record"
"7925","548.314529","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7926","547.974148","223.196.57.16","192.168.43.6","TLSv1.2","6806","Ignored Unknown Record"
"7927","548.568030","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7928","548.607400","223.196.57.16","192.168.43.6","TLSv1.2","1414","Ignored Unknown Record"
"7929","548.650416","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7930","548.008470","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7931","548.736995","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7932","548.778458","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7933","548.020325","192.168.43.6","223.196.57.16","TCP","78","[TCP ACKed unseen segment] 53430  >  443 [ACK] Seq=11777 Ack=4151050 Win=1574144 Len=0 TSval=4114228976 TSecr=1069834018 SLE=4153746 SRE=4155094"
"7934","548.821317","223.196.57.16","192.168.43.6","TCP","2762","[TCP Out-Of-Order] 443  >  53430 [ACK] Seq=4151050 Ack=11777 Win=96000 Len=2696 TSval=1069834018 TSecr=4114228534"
"7935","548.883179","223.196.57.16","192.168.43.6","TLSv1.2","5458","Ignored Unknown Record"
"7936","548.1034775","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7937","548.1067670","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53430 [ACK] Seq=4160486 Ack=11777 Win=96000 Len=1348 TSval=1069834018 TSecr=4114228534"
"7938","548.1098650","192.168.43.6","223.196.57.16","TCP","66","53430  >  443 [ACK] Seq=11777 Ack=4155094 Win=1574144 Len=0 TSval=4114229004 TSecr=1069834018"
"7939","548.1100815","192.168.43.6","223.196.57.16","TCP","66","53430  >  443 [ACK] Seq=11777 Ack=4160486 Win=1574144 Len=0 TSval=4114229004 TSecr=1069834018"
"7940","548.1101928","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 7939#1] 53430  >  443 [ACK] Seq=11777 Ack=4160486 Win=1574144 Len=0 TSval=4114229004 TSecr=1069834018 SLE=4161834 SRE=4163182"
"7941","548.048850","192.168.43.6","223.196.57.16","TCP","66","53430  >  443 [ACK] Seq=11777 Ack=4163182 Win=1574144 Len=0 TSval=4114229004 TSecr=1069834018"
"7942","548.048990","223.196.57.16","192.168.43.6","TLSv1.2","1414","Ignored Unknown Record"
"7943","548.1144874","223.196.57.16","192.168.43.6","TLSv1.2","2762","Ignored Unknown Record"
"7944","548.1221447","223.196.57.16","192.168.43.6","TLSv1.2","4110","[TCP Previous segment not captured] , Ignored Unknown Record"
"7945","548.1288760","223.196.57.16","192.168.43.6","TLSv1.2","1414","[TCP Previous segment not captured] , Ignored Unknown Record"
"7946","549.1684787","192.168.43.6","142.250.67.238","TLSv1.3","90","Application Data"
"7947","549.1687098","192.168.43.6","142.250.67.238","TCP","66","37792  >  443 [FIN, ACK] Seq=4217 Ack=1839 Win=64128 Len=0 TSval=3111203669 TSecr=2661295684"
"7948","-548.598597","142.250.67.238","192.168.43.6","TCP","78","[TCP Dup ACK 7252#1] 443  >  37792 [ACK] Seq=1839 Ack=4193 Win=77056 Len=0 TSval=2661355790 TSecr=3111143667 SLE=4217 SRE=4218"
"7949","549.637775","142.250.67.238","192.168.43.6","TCP","66","443  >  37792 [ACK] Seq=1839 Ack=4218 Win=77056 Len=0 TSval=2661355790 TSecr=3111203669"
"7950","-548.597119","142.250.67.238","192.168.43.6","TCP","66","443  >  37792 [FIN, ACK] Seq=1839 Ack=4218 Win=77056 Len=0 TSval=2661355790 TSecr=3111203669"
"7951","549.637880","192.168.43.6","142.250.67.238","TCP","66","37792  >  443 [ACK] Seq=4218 Ack=1840 Win=64128 Len=0 TSval=3111203771 TSecr=2661355790"
"7952","554.1299785","192.168.43.6","142.250.67.238","TLSv1.3","2266","Application Data"
"7953","555.175714","142.250.67.238","192.168.43.6","TCP","78","[TCP Window Update] 443  >  37804 [ACK] Seq=1802 Ack=4193 Win=79616 Len=0 TSval=3938598780 TSecr=3111201616 SLE=5541 SRE=6393"
"7954","555.175821","142.250.67.238","192.168.43.6","TCP","66","443  >  37804 [ACK] Seq=1802 Ack=6393 Win=82432 Len=0 TSval=3938598780 TSecr=3111209060"
"7955","-554.921736","142.250.67.238","192.168.43.6","TLSv1.3","595","Application Data"
"7956","-554.913778","192.168.43.6","142.250.67.238","TCP","66","37804  >  443 [ACK] Seq=6393 Ack=2331 Win=63616 Len=0 TSval=3111209308 TSecr=3938598849"
"7957","561.258668","192.168.43.6","142.250.67.238","TCP","74","37806  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3111215097 TSecr=0 WS=128"
"7958","561.214743","192.168.43.6","172.217.166.174","TCP","74","46980  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1202003706 TSecr=0 WS=128"
"7959","561.234725","142.250.67.238","192.168.43.6","TCP","74","443  >  37806 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=3938604876 TSecr=3111215097 WS=256"
"7960","-560.332299","192.168.43.6","142.250.67.238","TCP","66","37806  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3111215367 TSecr=3938604876"
"7961","-560.327788","192.168.43.6","142.250.67.238","TLSv1.3","888","Client Hello"
"7962","560.970168","172.217.166.174","192.168.43.6","TCP","74","443  >  46980 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=2635524141 TSecr=1202003706 WS=256"
"7963","560.482257","192.168.43.6","172.217.166.174","TCP","54","46980  >  443 [RST] Seq=1 Win=0 Len=0"
"7964","562.012388","192.168.43.6","142.250.67.238","TCP","888","[TCP Retransmission] 37806  >  443 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=822 TSval=3111216145 TSecr=3938604876"
"7965","562.787761","142.250.67.238","192.168.43.6","TCP","66","443  >  37806 [ACK] Seq=1 Ack=823 Win=68608 Len=0 TSval=3938605997 TSecr=3111216145"
"7966","561.983245","142.250.67.238","192.168.43.6","TLSv1.3","253","Server Hello, Change Cipher Spec, Application Data"
"7967","562.792646","192.168.43.6","142.250.67.238","TCP","66","37806  >  443 [ACK] Seq=823 Ack=188 Win=64128 Len=0 TSval=3111216580 TSecr=3938606057"
"7968","562.447398","192.168.43.6","142.250.67.238","TLSv1.3","72","Change Cipher Spec"
"7969","562.447531","192.168.43.6","142.250.67.238","TLSv1.3","140","Application Data"
"7970","562.450697","192.168.43.6","142.250.67.238","TLSv1.3","2243","Application Data"
"7971","562.1866581","142.250.67.238","192.168.43.6","TCP","66","443  >  37806 [ACK] Seq=188 Ack=829 Win=68608 Len=0 TSval=3938606245 TSecr=3111216580"
"7972","-561.1139598","142.250.67.238","192.168.43.6","TCP","66","443  >  37806 [ACK] Seq=188 Ack=903 Win=68608 Len=0 TSval=3938606276 TSecr=3111216580"
"7973","-561.638203","142.250.67.238","192.168.43.6","TCP","66","443  >  37806 [ACK] Seq=188 Ack=2251 Win=71424 Len=0 TSval=3938606321 TSecr=3111216583"
"7974","562.843328","192.168.43.6","142.250.67.238","TCP","895","[TCP Retransmission] 37806  >  443 [PSH, ACK] Seq=2251 Ack=188 Win=64128 Len=829 TSval=3111217485 TSecr=3938606321"
"7975","-563.836320","192.168.43.6","142.250.67.238","TCP","895","[TCP Retransmission] 37806  >  443 [PSH, ACK] Seq=2251 Ack=188 Win=64128 Len=829 TSval=3111218317 TSecr=3938606321"
"7976","564.1265080","142.250.67.238","192.168.43.6","TCP","66","443  >  37806 [ACK] Seq=188 Ack=3080 Win=74240 Len=0 TSval=3938608092 TSecr=3111218317"
"7977","564.1528208","142.250.67.238","192.168.43.6","TLSv1.3","1255","Application Data, Application Data"
"7978","564.1547682","192.168.43.6","142.250.67.238","TCP","66","37806  >  443 [ACK] Seq=3080 Ack=1377 Win=63104 Len=0 TSval=3111218654 TSecr=3938608157"
"7979","572.1256185","192.168.43.6","142.250.67.238","TLSv1.3","90","Application Data"
"7980","572.1258131","192.168.43.6","142.250.67.238","TCP","66","37804  >  443 [FIN, ACK] Seq=6417 Ack=2331 Win=64128 Len=0 TSval=3111227056 TSecr=3938598849"
"7981","572.1258875","192.168.43.6","223.196.57.16","TLSv1.2","90","[TCP ACKed unseen segment] , Application Data"
"7982","572.1260400","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53430  >  443 [FIN, ACK] Seq=11801 Ack=4214346 Win=1574144 Len=0 TSval=4114254069 TSecr=1069834111"
"7983","572.923658","192.168.43.6","142.250.67.238","TLSv1.3","90","Application Data"
"7984","572.1262758","192.168.43.6","142.250.67.238","TCP","66","37796  >  443 [FIN, ACK] Seq=5310 Ack=1906 Win=64128 Len=0 TSval=3111227056 TSecr=53340955"
"7985","572.923898","192.168.43.6","142.250.67.238","TLSv1.3","90","Application Data"
"7986","572.1265233","192.168.43.6","142.250.67.238","TCP","66","37800  >  443 [FIN, ACK] Seq=5548 Ack=2807 Win=64128 Len=0 TSval=3111227056 TSecr=65253553"
"7987","572.1266022","192.168.43.6","142.250.67.238","TLSv1.3","90","Application Data"
"7988","572.1267760","192.168.43.6","142.250.67.238","TCP","66","37802  >  443 [FIN, ACK] Seq=3106 Ack=1377 Win=64128 Len=0 TSval=3111227056 TSecr=3864286233"
"7989","572.1268531","192.168.43.6","142.250.67.238","TLSv1.3","90","Application Data"
"7990","572.924545","192.168.43.6","142.250.67.238","TCP","66","37798  >  443 [FIN, ACK] Seq=4217 Ack=2042 Win=64128 Len=0 TSval=3111227057 TSecr=2647752880"
"7991","572.1270695","192.168.43.6","142.250.67.238","TLSv1.3","90","Application Data"
"7992","572.1272154","192.168.43.6","142.250.67.238","TCP","66","37806  >  443 [FIN, ACK] Seq=3104 Ack=1377 Win=64128 Len=0 TSval=3111227057 TSecr=3938608157"
"7993","572.1272841","192.168.43.6","142.250.67.238","TCP","74","37810  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3111227057 TSecr=0 WS=128"
"7994","573.1385243","142.250.67.238","192.168.43.6","TCP","78","[TCP Dup ACK 7542#1] 443  >  37796 [ACK] Seq=1906 Ack=5286 Win=79872 Len=0 TSval=53398122 TSecr=3111170135 SLE=5310 SRE=5311"
"7995","573.1386340","142.250.67.238","192.168.43.6","TCP","78","[TCP Dup ACK 7563#1] 443  >  37798 [ACK] Seq=2042 Ack=4193 Win=77056 Len=0 TSval=2647808397 TSecr=3111171694 SLE=4217 SRE=4218"
"7996","573.1388085","142.250.67.238","192.168.43.6","TCP","78","[TCP Dup ACK 7595#1] 443  >  37800 [ACK] Seq=2807 Ack=5524 Win=79872 Len=0 TSval=65308331 TSecr=3111172547 SLE=5548 SRE=5549"
"7997","573.1388574","223.196.57.16","192.168.43.6","TCP","78","[TCP Previous segment not captured] 443  >  53430 [ACK] Seq=4214346 Ack=11777 Win=96000 Len=0 TSval=1069859490 TSecr=4114229011 SLE=11801 SRE=11802"
"7998","573.077507","223.196.57.16","192.168.43.6","TCP","66","443  >  53430 [ACK] Seq=4214346 Ack=11802 Win=96000 Len=0 TSval=1069859491 TSecr=4114254069"
"7999","573.1390183","223.196.57.16","192.168.43.6","TCP","66","443  >  53430 [FIN, ACK] Seq=4214346 Ack=11802 Win=96000 Len=0 TSval=1069859491 TSecr=4114254069"
"8000","573.1390839","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53430  >  443 [ACK] Seq=11802 Ack=4214347 Win=1574144 Len=0 TSval=4114254223 TSecr=1069859491"
"8001","573.077690","142.250.67.238","192.168.43.6","TCP","78","[TCP Dup ACK 7976#1] 443  >  37806 [ACK] Seq=1377 Ack=3080 Win=74240 Len=0 TSval=3938616773 TSecr=3111218654 SLE=3104 SRE=3105"
"8002","573.1392007","142.250.67.238","192.168.43.6","TCP","78","[TCP Dup ACK 7954#1] 443  >  37804 [ACK] Seq=2331 Ack=6393 Win=82432 Len=0 TSval=3938616772 TSecr=3111209308 SLE=6417 SRE=6418"
"8003","573.1392625","142.250.67.238","192.168.43.6","TCP","66","443  >  37796 [ACK] Seq=1906 Ack=5311 Win=79872 Len=0 TSval=53398123 TSecr=3111227056"
"8004","573.077873","142.250.67.238","192.168.43.6","TCP","66","443  >  37796 [FIN, ACK] Seq=1906 Ack=5311 Win=79872 Len=0 TSval=53398123 TSecr=3111227056"
"8005","573.1393810","142.250.67.238","192.168.43.6","TCP","78","[TCP Dup ACK 7758#1] 443  >  37802 [ACK] Seq=1377 Ack=3082 Win=74240 Len=0 TSval=3864327543 TSecr=3111185961 SLE=3106 SRE=3107"
"8006","573.1394375","192.168.43.6","142.250.67.238","TCP","66","37796  >  443 [ACK] Seq=5311 Ack=1907 Win=64128 Len=0 TSval=3111227210 TSecr=53398123"
"8007","573.1409426","142.250.67.238","192.168.43.6","TCP","66","443  >  37804 [ACK] Seq=2331 Ack=6418 Win=82432 Len=0 TSval=3938616773 TSecr=3111227056"
"8008","573.1410365","142.250.67.238","192.168.43.6","TCP","66","443  >  37802 [ACK] Seq=1377 Ack=3107 Win=74240 Len=0 TSval=3864327545 TSecr=3111227056"
"8009","573.1411100","142.250.67.238","192.168.43.6","TCP","66","443  >  37806 [ACK] Seq=1377 Ack=3105 Win=74240 Len=0 TSval=3938616774 TSecr=3111227057"
"8010","573.1411794","142.250.67.238","192.168.43.6","TCP","66","443  >  37804 [FIN, ACK] Seq=2331 Ack=6418 Win=82432 Len=0 TSval=3938616773 TSecr=3111227056"
"8011","573.1412409","142.250.67.238","192.168.43.6","TCP","66","443  >  37802 [FIN, ACK] Seq=1377 Ack=3107 Win=74240 Len=0 TSval=3864327545 TSecr=3111227056"
"8012","573.1413055","142.250.67.238","192.168.43.6","TCP","66","443  >  37806 [FIN, ACK] Seq=1377 Ack=3105 Win=74240 Len=0 TSval=3938616774 TSecr=3111227057"
"8013","573.1413687","142.250.67.238","192.168.43.6","TCP","66","443  >  37798 [ACK] Seq=2042 Ack=4218 Win=77056 Len=0 TSval=2647808399 TSecr=3111227056"
"8014","573.079976","142.250.67.238","192.168.43.6","TCP","66","443  >  37798 [FIN, ACK] Seq=2042 Ack=4218 Win=77056 Len=0 TSval=2647808399 TSecr=3111227056"
"8015","573.080034","192.168.43.6","142.250.67.238","TCP","66","37804  >  443 [ACK] Seq=6418 Ack=2332 Win=64128 Len=0 TSval=3111227212 TSecr=3938616773"
"8016","573.1415460","192.168.43.6","142.250.67.238","TCP","66","37802  >  443 [ACK] Seq=3107 Ack=1378 Win=64128 Len=0 TSval=3111227212 TSecr=3864327545"
"8017","573.1416159","192.168.43.6","142.250.67.238","TCP","66","37806  >  443 [ACK] Seq=3105 Ack=1378 Win=64128 Len=0 TSval=3111227212 TSecr=3938616774"
"8018","573.080231","192.168.43.6","142.250.67.238","TCP","66","37798  >  443 [ACK] Seq=4218 Ack=2043 Win=64128 Len=0 TSval=3111227212 TSecr=2647808399"
"8019","573.1430536","142.250.67.238","192.168.43.6","TCP","66","443  >  37800 [ACK] Seq=2807 Ack=5549 Win=79872 Len=0 TSval=65308332 TSecr=3111227056"
"8020","573.1431849","142.250.67.238","192.168.43.6","TCP","66","443  >  37800 [FIN, ACK] Seq=2807 Ack=5549 Win=79872 Len=0 TSval=65308332 TSecr=3111227056"
"8021","573.1432627","142.250.67.238","192.168.43.6","TCP","74","443  >  37810 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=4103198455 TSecr=3111227057 WS=256"
"8022","573.1433366","192.168.43.6","142.250.67.238","TCP","66","37800  >  443 [ACK] Seq=5549 Ack=2808 Win=64128 Len=0 TSval=3111227214 TSecr=65308332"
"8023","573.1434045","192.168.43.6","142.250.67.238","TCP","66","37810  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3111227214 TSecr=4103198455"
"8024","573.1442349","192.168.43.6","142.250.67.238","TLSv1.3","888","Client Hello"
"8025","572.327459","142.250.67.238","192.168.43.6","TCP","66","443  >  37810 [ACK] Seq=1 Ack=823 Win=68608 Len=0 TSval=4103198584 TSecr=3111227216"
"8026","572.970566","142.250.67.238","192.168.43.6","TLSv1.3","253","Server Hello, Change Cipher Spec, Application Data"
"8027","572.524021","192.168.43.6","142.250.67.238","TCP","66","37810  >  443 [ACK] Seq=823 Ack=188 Win=64128 Len=0 TSval=3111227453 TSecr=4103198645"
"8028","572.524560","192.168.43.6","142.250.67.238","TLSv1.3","72","Change Cipher Spec"
"8029","573.320593","192.168.43.6","142.250.67.238","TLSv1.3","140","Application Data"
"8030","572.551096","192.168.43.6","142.250.67.238","TLSv1.3","2482","Application Data"
"8031","572.717052","192.168.43.6","142.250.67.238","TLSv1.3","940","Application Data"
"8032","573.399391","142.250.67.238","192.168.43.6","TCP","66","443  >  37810 [ACK] Seq=188 Ack=829 Win=68608 Len=0 TSval=4103198775 TSecr=3111227453"
"8033","573.626061","142.250.67.238","192.168.43.6","TCP","66","443  >  37810 [ACK] Seq=188 Ack=903 Win=68608 Len=0 TSval=4103198806 TSecr=3111227453"
"8034","573.627367","142.250.67.238","192.168.43.6","TCP","66","443  >  37810 [ACK] Seq=188 Ack=2251 Win=71424 Len=0 TSval=4103198806 TSecr=3111227456"
"8035","573.664549","142.250.67.238","192.168.43.6","TCP","66","443  >  37810 [ACK] Seq=188 Ack=3319 Win=74240 Len=0 TSval=4103198811 TSecr=3111227456"
"8036","573.438487","142.250.67.238","192.168.43.6","TCP","66","443  >  37810 [ACK] Seq=188 Ack=4193 Win=77056 Len=0 TSval=4103198815 TSecr=3111227472"
"8037","573.608351","142.250.67.238","192.168.43.6","TLSv1.3","1414","Application Data"
"8038","-572.866470","142.250.67.238","192.168.43.6","TLSv1.3","93","[TCP Previous segment not captured] , Application Data"
"8039","-572.864258","142.250.67.238","192.168.43.6","TCP","362","[TCP Out-Of-Order] 443  >  37810 [PSH, ACK] Seq=1536 Ack=4193 Win=77056 Len=296 TSval=4103198884 TSecr=3111227472"
"8040","-572.858674","192.168.43.6","142.250.67.238","TCP","66","37810  >  443 [ACK] Seq=4193 Ack=1536 Win=63104 Len=0 TSval=3111227741 TSecr=4103198884"
"8041","-572.857925","192.168.43.6","142.250.67.238","TCP","78","[TCP Dup ACK 8040#1] 37810  >  443 [ACK] Seq=4193 Ack=1536 Win=63104 Len=0 TSval=3111227741 TSecr=4103198884 SLE=1832 SRE=1859"
"8042","-572.857327","192.168.43.6","142.250.67.238","TCP","66","37810  >  443 [ACK] Seq=4193 Ack=1859 Win=62848 Len=0 TSval=3111227741 TSecr=4103198884"
"8043","575.838284","192.168.43.6","223.196.57.16","TCP","74","53432  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4114256984 TSecr=0 WS=128"
"8044","576.1274498","223.196.57.16","192.168.43.6","TCP","74","443  >  53432 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=1069862380 TSecr=4114256984 WS=256"
"8045","576.1276176","192.168.43.6","223.196.57.16","TCP","66","53432  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4114257212 TSecr=1069862380"
"8046","576.066819","192.168.43.6","223.196.57.16","TLSv1.3","583","Client Hello"
"8047","575.059355","223.196.57.16","192.168.43.6","TCP","66","443  >  53432 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=1069862610 TSecr=4114257212"
"8048","576.274131","223.196.57.16","192.168.43.6","TLSv1.3","5018","Server Hello, Change Cipher Spec, Application Data"
"8049","575.139593","192.168.43.6","223.196.57.16","TCP","66","53432  >  443 [ACK] Seq=518 Ack=4953 Win=59392 Len=0 TSval=4114257420 TSecr=1069862611"
"8050","575.140632","192.168.43.6","223.196.57.16","TLSv1.3","72","Change Cipher Spec"
"8051","575.142556","192.168.43.6","223.196.57.16","TLSv1.3","140","Application Data"
"8052","576.282594","192.168.43.6","223.196.57.16","TLSv1.3","1449","Application Data"
"8053","575.866528","223.196.57.16","192.168.43.6","TCP","66","443  >  53432 [ACK] Seq=4953 Ack=524 Win=66816 Len=0 TSval=1069862788 TSecr=4114257420"
"8054","576.727739","223.196.57.16","192.168.43.6","TCP","66","443  >  53432 [ACK] Seq=4953 Ack=598 Win=66816 Len=0 TSval=1069862822 TSecr=4114257424"
"8055","576.729666","223.196.57.16","192.168.43.6","TCP","66","443  >  53432 [ACK] Seq=4953 Ack=1981 Win=69376 Len=0 TSval=1069862822 TSecr=4114257424"
"8056","576.842030","223.196.57.16","192.168.43.6","TLSv1.3","1414","Application Data"
"8057","576.858772","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53432 [ACK] Seq=7649 Ack=1981 Win=69376 Len=1348 TSval=1069862823 TSecr=4114257424 [TCP segment of a reassembled PDU]"
"8058","576.879853","192.168.43.6","223.196.57.16","TCP","66","53432  >  443 [ACK] Seq=1981 Ack=6301 Win=63104 Len=0 TSval=4114257598 TSecr=1069862823"
"8059","576.880766","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 8058#1] 53432  >  443 [ACK] Seq=1981 Ack=6301 Win=63104 Len=0 TSval=4114257598 TSecr=1069862823 SLE=7649 SRE=8997"
"8060","576.924752","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53432 [ACK] Seq=6301 Ack=1981 Win=69376 Len=1348 TSval=1069862823 TSecr=4114257424 [TCP segment of a reassembled PDU]"
"8061","576.941648","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53432 [ACK] Seq=11693 Ack=1981 Win=69376 Len=1348 TSval=1069862823 TSecr=4114257424 [TCP segment of a reassembled PDU]"
"8062","576.464151","223.196.57.16","192.168.43.6","TCP","2762","[TCP Retransmission] 443  >  53432 [ACK] Seq=8997 Ack=1981 Win=69376 Len=2696 TSval=1069862823 TSecr=4114257424"
"8063","576.1002963","223.196.57.16","192.168.43.6","TCP","2762","443  >  53432 [ACK] Seq=13041 Ack=1981 Win=69376 Len=2696 TSval=1069862831 TSecr=4114257424 [TCP segment of a reassembled PDU]"
"8064","576.1052196","223.196.57.16","192.168.43.6","TCP","2762","443  >  53432 [ACK] Seq=15737 Ack=1981 Win=69376 Len=2696 TSval=1069862839 TSecr=4114257424 [TCP segment of a reassembled PDU]"
"8065","576.478203","192.168.43.6","223.196.57.16","TCP","66","53432  >  443 [ACK] Seq=1981 Ack=8997 Win=61056 Len=0 TSval=4114257606 TSecr=1069862823"
"8066","576.478356","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 8065#1] 53432  >  443 [ACK] Seq=1981 Ack=8997 Win=61056 Len=0 TSval=4114257606 TSecr=1069862823 SLE=11693 SRE=13041"
"8067","576.1103992","192.168.43.6","223.196.57.16","TCP","66","53432  >  443 [ACK] Seq=1981 Ack=13041 Win=57088 Len=0 TSval=4114257606 TSecr=1069862823"
"8068","576.478530","192.168.43.6","223.196.57.16","TCP","66","53432  >  443 [ACK] Seq=1981 Ack=15737 Win=54400 Len=0 TSval=4114257606 TSecr=1069862831"
"8069","576.1105571","192.168.43.6","223.196.57.16","TCP","66","53432  >  443 [ACK] Seq=1981 Ack=18433 Win=51712 Len=0 TSval=4114257606 TSecr=1069862839"
"8070","576.1106532","223.196.57.16","192.168.43.6","TCP","2762","443  >  53432 [ACK] Seq=18433 Ack=1981 Win=69376 Len=2696 TSval=1069862847 TSecr=4114257424 [TCP segment of a reassembled PDU]"
"8071","576.1166749","223.196.57.16","192.168.43.6","TCP","2762","443  >  53432 [ACK] Seq=21129 Ack=1981 Win=69376 Len=2696 TSval=1069862855 TSecr=4114257424 [TCP segment of a reassembled PDU] [TCP segment of a reassembled PDU]"
"8072","576.1226506","223.196.57.16","192.168.43.6","TCP","2762","443  >  53432 [ACK] Seq=23825 Ack=1981 Win=69376 Len=2696 TSval=1069862863 TSecr=4114257424 [TCP segment of a reassembled PDU]"
"8073","576.1276607","223.196.57.16","192.168.43.6","TCP","2762","443  >  53432 [ACK] Seq=26521 Ack=1981 Win=69376 Len=2696 TSval=1069862871 TSecr=4114257424 [TCP segment of a reassembled PDU]"
"8074","576.1331508","192.168.43.6","223.196.57.16","TCP","66","53432  >  443 [ACK] Seq=1981 Ack=21129 Win=49024 Len=0 TSval=4114257606 TSecr=1069862847"
"8075","576.1333470","192.168.43.6","223.196.57.16","TCP","66","53432  >  443 [ACK] Seq=1981 Ack=23825 Win=46336 Len=0 TSval=4114257606 TSecr=1069862855"
"8076","576.1334331","192.168.43.6","223.196.57.16","TCP","66","53432  >  443 [ACK] Seq=1981 Ack=26521 Win=43648 Len=0 TSval=4114257606 TSecr=1069862863"
