"No.","Time","Source","Destination","Protocol","Length","Info"
"9547","921.1936433","223.196.14.17","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"9548","921.452361","223.196.14.17","192.168.43.6","TLSv1.3","2762","Continuation Data"
"9549","-920.1144474","223.196.14.17","192.168.43.6","TLSv1.3","2762","Continuation Data"
"9550","-920.1037383","223.196.14.17","192.168.43.6","TCP","78","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=476798 Ack=7728 Win=80896 Len=0 TSval=3527774419 TSecr=378290269 SLE=7683 SRE=7728"
"9551","-920.1035743","223.196.14.17","192.168.43.6","TCP","66","[TCP Dup ACK 9517#1] 443  >  52852 [ACK] Seq=476798 Ack=7728 Win=80896 Len=0 TSval=3527774473 TSecr=378290280"
"9552","921.475920","192.168.43.6","223.196.14.17","TLSv1.3","1548","[TCP ACKed unseen segment] , Application Data"
"9553","-920.979562","223.196.14.17","192.168.43.6","TCP","66","443  >  52852 [ACK] Seq=476798 Ack=9210 Win=83968 Len=0 TSval=3527774578 TSecr=378290418"
"9554","-920.976396","223.196.14.17","192.168.43.6","TLSv1.3","2762","Application Data"
"9555","-920.875786","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=480842 Ack=9210 Win=83968 Len=1348 TSval=3527774580 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9556","-920.809653","223.196.14.17","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  52852 [ACK] Seq=479494 Ack=9210 Win=83968 Len=1348 TSval=3527774580 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9557","921.503780","223.196.14.17","192.168.43.6","TCP","2762","443  >  52852 [ACK] Seq=482190 Ack=9210 Win=83968 Len=2696 TSval=3527774581 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9558","-920.671463","223.196.14.17","192.168.43.6","TCP","2762","443  >  52852 [ACK] Seq=484886 Ack=9210 Win=83968 Len=2696 TSval=3527774583 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9559","-920.577493","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=9210 Ack=479494 Win=674944 Len=0 TSval=378290586 TSecr=3527774579"
"9560","-920.571902","192.168.43.6","223.196.14.17","TCP","78","[TCP Window Update] 52852  >  443 [ACK] Seq=9210 Ack=479494 Win=677760 Len=0 TSval=378290586 TSecr=3527774579 SLE=480842 SRE=482190"
"9561","-920.568888","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=9210 Ack=482190 Win=676992 Len=0 TSval=378290586 TSecr=3527774580"
"9562","-920.566895","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=488930 Ack=9210 Win=83968 Len=1348 TSval=3527774584 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9563","-920.501163","223.196.14.17","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  52852 [ACK] Seq=487582 Ack=9210 Win=83968 Len=1348 TSval=3527774584 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9564","920.873822","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=491626 Ack=9210 Win=83968 Len=1348 TSval=3527774585 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9565","921.539737","223.196.14.17","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  52852 [ACK] Seq=490278 Ack=9210 Win=83968 Len=1348 TSval=3527774585 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9566","-920.356107","223.196.14.17","192.168.43.6","TLSv1.3","2762","Application Data [TCP segment of a reassembled PDU]"
"9567","-920.264955","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=497018 Ack=9210 Win=83968 Len=1348 TSval=3527774588 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9568","-920.208254","223.196.14.17","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  52852 [ACK] Seq=495670 Ack=9210 Win=83968 Len=1348 TSval=3527774588 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9569","-920.144866","192.168.43.6","223.196.14.17","TCP","78","52852  >  443 [ACK] Seq=9210 Ack=487582 Win=671616 Len=0 TSval=378290586 TSecr=3527774581 SLE=488930 SRE=490278"
"9570","-920.142086","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=9210 Ack=490278 Win=668928 Len=0 TSval=378290587 TSecr=3527774584"
"9571","-920.140407","192.168.43.6","223.196.14.17","TCP","78","[TCP Dup ACK 9570#1] 52852  >  443 [ACK] Seq=9210 Ack=490278 Win=668928 Len=0 TSval=378290587 TSecr=3527774584 SLE=491626 SRE=492974"
"9572","-920.138757","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=9210 Ack=492974 Win=666240 Len=0 TSval=378290587 TSecr=3527774585"
"9573","-920.137346","192.168.43.6","223.196.14.17","TCP","78","52852  >  443 [ACK] Seq=9210 Ack=495670 Win=663552 Len=0 TSval=378290587 TSecr=3527774587 SLE=497018 SRE=498366"
"9574","-920.135956","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=9210 Ack=498366 Win=660864 Len=0 TSval=378290587 TSecr=3527774588"
"9575","-920.134552","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=499714 Ack=9210 Win=83968 Len=1348 TSval=3527774589 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9576","921.570548","223.196.14.17","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  52852 [ACK] Seq=498366 Ack=9210 Win=83968 Len=1348 TSval=3527774589 TSecr=378290418"
"9577","-920.036497","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=502410 Ack=9210 Win=83968 Len=1348 TSval=3527774591 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9578","920.010628","223.196.14.17","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  52852 [ACK] Seq=501062 Ack=9210 Win=83968 Len=1348 TSval=3527774591 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9579","920.057465","223.196.14.17","192.168.43.6","TCP","2762","443  >  52852 [ACK] Seq=503758 Ack=9210 Win=83968 Len=2696 TSval=3527774592 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9580","920.155457","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=507802 Ack=9210 Win=83968 Len=1348 TSval=3527774593 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9581","921.599719","223.196.14.17","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  52852 [ACK] Seq=506454 Ack=9210 Win=83968 Len=1348 TSval=3527774593 TSecr=378290418"
"9582","920.247527","192.168.43.6","223.196.14.17","TCP","78","[TCP Dup ACK 9574#1] 52852  >  443 [ACK] Seq=9210 Ack=498366 Win=660864 Len=0 TSval=378290587 TSecr=3527774588 SLE=499714 SRE=501062"
"9583","920.249265","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=9210 Ack=501062 Win=658176 Len=0 TSval=378290587 TSecr=3527774589"
"9584","921.604422","192.168.43.6","223.196.14.17","TCP","78","[TCP Dup ACK 9583#1] 52852  >  443 [ACK] Seq=9210 Ack=501062 Win=658176 Len=0 TSval=378290587 TSecr=3527774589 SLE=502410 SRE=503758"
"9585","920.252253","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=9210 Ack=503758 Win=655488 Len=0 TSval=378290587 TSecr=3527774591"
"9586","920.253557","192.168.43.6","223.196.14.17","TCP","78","52852  >  443 [ACK] Seq=9210 Ack=506454 Win=652800 Len=0 TSval=378290587 TSecr=3527774592 SLE=507802 SRE=509150"
"9587","921.604825","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=9210 Ack=509150 Win=650112 Len=0 TSval=378290587 TSecr=3527774593"
"9588","921.604975","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=509150 Ack=9210 Win=83968 Len=1348 TSval=3527774595 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9589","921.609113","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=510498 Ack=9210 Win=83968 Len=1348 TSval=3527774595 TSecr=378290418 [TCP segment of a reassembled PDU] [TCP segment of a reassembled PDU]"
"9590","920.338372","223.196.14.17","192.168.43.6","TCP","2762","443  >  52852 [ACK] Seq=511846 Ack=9210 Win=83968 Len=2696 TSval=3527774596 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9591","921.620988","223.196.14.17","192.168.43.6","TCP","2762","443  >  52852 [ACK] Seq=514542 Ack=9210 Win=83968 Len=2696 TSval=3527774598 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9592","920.494152","223.196.14.17","192.168.43.6","TCP","2762","443  >  52852 [ACK] Seq=517238 Ack=9210 Win=83968 Len=2696 TSval=3527774599 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9593","921.635293","223.196.14.17","192.168.43.6","TCP","2762","443  >  52852 [ACK] Seq=519934 Ack=9210 Win=83968 Len=2696 TSval=3527774600 TSecr=378290418 [TCP segment of a reassembled PDU]"
"9594","920.647007","223.196.14.17","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"9595","920.695556","223.196.14.17","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"9596","920.783170","223.196.14.17","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"9597","921.662809","223.196.14.17","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  52852 [ACK] Seq=536110 Ack=9210 Win=83968 Len=1348 TSval=3527774608 TSecr=378290418"
"9598","920.879561","223.196.14.17","192.168.43.6","TLSv1.3","2762","Continuation Data"
"9599","920.963141","223.196.14.17","192.168.43.6","TLSv1.3","2762","Continuation Data"
"9600","921.066116","192.168.43.6","223.196.14.17","TCP","66","[TCP ACKed unseen segment] 52852  >  443 [ACK] Seq=9210 Ack=616990 Win=668416 Len=0 TSval=378290656 TSecr=3527774642"
"9601","921.686576","223.196.14.17","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"9602","921.696146","223.196.14.17","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"9603","921.700332","223.196.14.17","192.168.43.6","TLSv1.3","2762","Continuation Data"
"9604","921.304363","223.196.14.17","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"9605","921.363653","192.168.43.6","223.196.14.17","TCP","66","[TCP ACKed unseen segment] 52852  >  443 [ACK] Seq=9210 Ack=625078 Win=683904 Len=0 TSval=378290689 TSecr=3527774651"
"9606","921.370171","192.168.43.6","223.196.14.17","TCP","78","52852  >  443 [ACK] Seq=9210 Ack=627774 Win=681216 Len=0 TSval=378290689 TSecr=3527774653 SLE=629122 SRE=630470"
"9607","921.374277","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=9210 Ack=630470 Win=678528 Len=0 TSval=378290689 TSecr=3527774654"
"9608","921.378068","223.196.14.17","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"9609","921.493982","223.196.14.17","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"9610","921.559693","223.196.14.17","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"9611","921.620661","192.168.43.6","223.196.14.17","TCP","66","[TCP ACKed unseen segment] 52852  >  443 [ACK] Seq=9210 Ack=676302 Win=683904 Len=0 TSval=378290704 TSecr=3527774677"
"9612","921.623272","223.196.14.17","192.168.43.6","TLSv1.3","1414","Continuation Data"
"9613","921.688181","192.168.43.6","223.196.14.17","TLSv1.3","1460","[TCP ACKed unseen segment] , Application Data"
"9614","921.751090","223.196.14.17","192.168.43.6","TCP","66","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=694215 Ack=10604 Win=86784 Len=0 TSval=3527774991 TSecr=378290794"
"9615","921.754044","223.196.14.17","192.168.43.6","TLSv1.3","1414","Application Data"
"9616","921.819755","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=695563 Ack=10604 Win=86784 Len=1348 TSval=3527774992 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9617","921.894163","192.168.43.6","223.196.14.17","TCP","66","[TCP ACKed unseen segment] 52852  >  443 [ACK] Seq=10604 Ack=696911 Win=686336 Len=0 TSval=378290950 TSecr=3527774992"
"9618","921.899647","223.196.14.17","192.168.43.6","TCP","2762","443  >  52852 [ACK] Seq=696911 Ack=10604 Win=86784 Len=2696 TSval=3527774992 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9619","921.1006263","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=699607 Win=686336 Len=0 TSval=378290950 TSecr=3527774992"
"9620","921.1010385","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=700955 Ack=10604 Win=86784 Len=1348 TSval=3527774993 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9621","921.1076813","192.168.43.6","223.196.14.17","TCP","78","[TCP Dup ACK 9619#1] 52852  >  443 [ACK] Seq=10604 Ack=699607 Win=686336 Len=0 TSval=378290952 TSecr=3527774992 SLE=700955 SRE=702303"
"9622","921.1080206","223.196.14.17","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  52852 [ACK] Seq=699607 Ack=10604 Win=86784 Len=1348 TSval=3527774993 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9623","921.1124907","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=702303 Win=683648 Len=0 TSval=378290952 TSecr=3527774993"
"9624","921.1127231","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=702303 Ack=10604 Win=86784 Len=1348 TSval=3527774994 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9625","921.797198","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=703651 Ack=10604 Win=86784 Len=1348 TSval=3527774994 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9626","921.801973","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=706347 Ack=10604 Win=86784 Len=1348 TSval=3527774994 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9627","921.879968","223.196.14.17","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  52852 [ACK] Seq=704999 Ack=10604 Win=86784 Len=1348 TSval=3527774994 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9628","921.814635","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=704999 Win=683904 Len=0 TSval=378290954 TSecr=3527774994"
"9629","921.945288","192.168.43.6","223.196.14.17","TCP","78","[TCP Dup ACK 9628#1] 52852  >  443 [ACK] Seq=10604 Ack=704999 Win=683904 Len=0 TSval=378290954 TSecr=3527774994 SLE=706347 SRE=707695"
"9630","921.947507","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=707695 Win=681216 Len=0 TSval=378290954 TSecr=3527774994"
"9631","921.949696","223.196.14.17","192.168.43.6","TCP","2762","443  >  52852 [ACK] Seq=707695 Ack=10604 Win=86784 Len=2696 TSval=3527774995 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9632","922.048711","223.196.14.17","192.168.43.6","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"9633","922.105360","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=710391 Win=681856 Len=0 TSval=378290955 TSecr=3527774995"
"9634","921.803479","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=711739 Ack=10604 Win=86784 Len=1348 TSval=3527774996 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9635","921.838258","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=713087 Ack=10604 Win=86784 Len=1348 TSval=3527774997 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9636","921.845552","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=714435 Win=679040 Len=0 TSval=378290957 TSecr=3527774996"
"9637","921.804927","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=714435 Ack=10604 Win=86784 Len=1348 TSval=3527774997 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9638","922.298495","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=717131 Ack=10604 Win=86784 Len=1348 TSval=3527774997 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9639","922.344353","223.196.14.17","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  52852 [ACK] Seq=715783 Ack=10604 Win=86784 Len=1348 TSval=3527774997 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9640","921.859853","192.168.43.6","223.196.14.17","TCP","78","52852  >  443 [ACK] Seq=10604 Ack=715783 Win=683904 Len=0 TSval=378290959 TSecr=3527774997 SLE=717131 SRE=718479"
"9641","921.806360","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=718479 Win=681472 Len=0 TSval=378290959 TSecr=3527774997"
"9642","922.400400","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=718479 Ack=10604 Win=86784 Len=1348 TSval=3527774998 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9643","921.866669","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=719827 Ack=10604 Win=86784 Len=1348 TSval=3527774998 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9644","922.522356","223.196.14.17","192.168.43.6","TCP","2762","443  >  52852 [ACK] Seq=721175 Ack=10604 Win=86784 Len=2696 TSval=3527774999 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9645","922.640306","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=721175 Win=683904 Len=0 TSval=378290961 TSecr=3527774998"
"9646","922.642867","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=723871 Win=686336 Len=0 TSval=378290963 TSecr=3527774999"
"9647","921.884913","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=723871 Ack=10604 Win=86784 Len=1348 TSval=3527774999 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9648","922.699418","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=725219 Ack=10604 Win=86784 Len=1348 TSval=3527774999 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9649","921.896373","223.196.14.17","192.168.43.6","TLSv1.3","2762","Application Data [TCP segment of a reassembled PDU]"
"9650","921.906731","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=729263 Win=681856 Len=0 TSval=378290970 TSecr=3527774999"
"9651","922.868010","223.196.14.17","192.168.43.6","TCP","4110","443  >  52852 [ACK] Seq=729263 Ack=10604 Win=86784 Len=4044 TSval=3527775001 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9652","922.1015992","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=733307 Win=686336 Len=0 TSval=378290973 TSecr=3527775001"
"9653","922.1018169","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=733307 Ack=10604 Win=86784 Len=1348 TSval=3527775001 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9654","921.928720","223.196.14.17","192.168.43.6","TCP","2762","443  >  52852 [ACK] Seq=734655 Ack=10604 Win=86784 Len=2696 TSval=3527775002 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9655","922.1200550","223.196.14.17","192.168.43.6","TCP","5458","443  >  52852 [ACK] Seq=737351 Ack=10604 Win=86784 Len=5392 TSval=3527775003 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9656","922.1372707","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=744091 Ack=10604 Win=86784 Len=1348 TSval=3527775004 TSecr=378290794 [TCP segment of a reassembled PDU] [TCP segment of a reassembled PDU]"
"9657","922.1432519","192.168.43.6","223.196.14.17","TCP","78","52852  >  443 [ACK] Seq=10604 Ack=742743 Win=676992 Len=0 TSval=378290976 TSecr=3527775001 SLE=744091 SRE=745439"
"9658","922.1435089","223.196.14.17","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  52852 [ACK] Seq=742743 Ack=10604 Win=86784 Len=1348 TSval=3527775004 TSecr=378290794"
"9659","922.1483376","223.196.14.17","192.168.43.6","TCP","4110","443  >  52852 [ACK] Seq=745439 Ack=10604 Win=86784 Len=4044 TSval=3527775005 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9660","921.979690","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=745439 Win=681472 Len=0 TSval=378290976 TSecr=3527775004"
"9661","922.1595607","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=749483 Win=677504 Len=0 TSval=378290978 TSecr=3527775005"
"9662","922.1597111","223.196.14.17","192.168.43.6","TCP","1414","443  >  52852 [ACK] Seq=749483 Ack=10604 Win=86784 Len=1348 TSval=3527775005 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9663","922.1638188","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=752179 Ack=10604 Win=86784 Len=1348 TSval=3527775006 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9664","922.1675925","223.196.14.17","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  52852 [ACK] Seq=750831 Ack=10604 Win=86784 Len=1348 TSval=3527775006 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9665","921.992321","223.196.14.17","192.168.43.6","TCP","5458","443  >  52852 [ACK] Seq=753527 Ack=10604 Win=86784 Len=5392 TSval=3527775007 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9666","922.1869578","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=760267 Ack=10604 Win=86784 Len=1348 TSval=3527775008 TSecr=378290794 [TCP segment of a reassembled PDU] [TCP segment of a reassembled PDU]"
"9667","922.1910231","192.168.43.6","223.196.14.17","TCP","78","52852  >  443 [ACK] Seq=10604 Ack=750831 Win=681472 Len=0 TSval=378291009 TSecr=3527775005 SLE=752179 SRE=753527"
"9668","922.1913528","192.168.43.6","223.196.14.17","TCP","66","52852  >  443 [ACK] Seq=10604 Ack=753527 Win=679040 Len=0 TSval=378291009 TSecr=3527775006"
"9669","922.1915631","192.168.43.6","223.196.14.17","TCP","78","52852  >  443 [ACK] Seq=10604 Ack=758919 Win=673664 Len=0 TSval=378291009 TSecr=3527775007 SLE=760267 SRE=761615"
"9670","922.1917651","223.196.14.17","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  52852 [ACK] Seq=758919 Ack=10604 Win=86784 Len=1348 TSval=3527775008 TSecr=378290794"
"9671","922.1970062","223.196.14.17","192.168.43.6","TCP","5458","443  >  52852 [ACK] Seq=761615 Ack=10604 Win=86784 Len=5392 TSval=3527775009 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9672","922.2103767","223.196.14.17","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  52852 [ACK] Seq=768355 Ack=10604 Win=86784 Len=1348 TSval=3527775010 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9673","922.2137790","223.196.14.17","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  52852 [ACK] Seq=767007 Ack=10604 Win=86784 Len=1348 TSval=3527775010 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9674","-921.1116207","223.196.14.17","192.168.43.6","TCP","5458","443  >  52852 [ACK] Seq=769703 Ack=10604 Win=86784 Len=5392 TSval=3527775011 TSecr=378290794 [TCP segment of a reassembled PDU]"
"9675","-921.992287","223.196.14.17","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"9676","922.055038","223.196.14.17","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"9677","-921.910216","223.196.14.17","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"9678","922.063071","223.196.14.17","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"9679","-921.692719","223.196.14.17","192.168.43.6","TLSv1.3","5458","Continuation Data"
"9680","-921.395685","223.196.14.17","192.168.43.6","TLSv1.3","2762","Continuation Data"
"9681","921.647293","223.196.14.17","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"9682","923.640805","192.168.43.6","142.250.77.78","TCP","74","35388  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2698670145 TSecr=0 WS=128"
"9683","924.090086","142.250.77.78","192.168.43.6","TCP","74","443  >  35388 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM=1 TSval=507573121 TSecr=2698670145 WS=256"
"9684","924.093219","192.168.43.6","142.250.77.78","TCP","66","35388  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2698670333 TSecr=507573121"
"9685","924.101566","192.168.43.6","142.250.77.78","TLSv1.3","888","Client Hello"
"9686","924.2139401","142.250.77.78","192.168.43.6","TLSv1.3","253","Server Hello, Change Cipher Spec, Application Data"
"9687","924.035570","192.168.43.6","142.250.77.78","TCP","66","35388  >  443 [ACK] Seq=823 Ack=188 Win=64128 Len=0 TSval=2698670538 TSecr=507573351"
"9688","924.035851","142.250.77.78","192.168.43.6","TCP","66","443  >  35388 [ACK] Seq=1 Ack=823 Win=68608 Len=0 TSval=507573291 TSecr=2698670334"
"9689","-923.1138719","192.168.43.6","142.250.77.78","TCP","66","[TCP Dup ACK 9687#1] 35388  >  443 [ACK] Seq=823 Ack=188 Win=64128 Len=0 TSval=2698670538 TSecr=507573351"
"9690","-923.1137629","192.168.43.6","142.250.77.78","TLSv1.3","72","Change Cipher Spec"
"9691","-923.1130920","192.168.43.6","142.250.77.78","TLSv1.3","140","Application Data"
"9692","-923.1061095","192.168.43.6","142.250.77.78","TLSv1.3","2518","Application Data"
"9693","-923.951138","192.168.43.6","142.250.77.78","TLSv1.3","2237","Application Data"
"9694","923.892768","142.250.77.78","192.168.43.6","TCP","66","443  >  35388 [ACK] Seq=188 Ack=829 Win=68608 Len=0 TSval=507573484 TSecr=2698670539"
"9695","923.897065","142.250.77.78","192.168.43.6","TCP","66","443  >  35388 [ACK] Seq=188 Ack=903 Win=68608 Len=0 TSval=507573491 TSecr=2698670539"
"9696","923.898989","142.250.77.78","192.168.43.6","TCP","66","443  >  35388 [ACK] Seq=188 Ack=2251 Win=71424 Len=0 TSval=507573507 TSecr=2698670547"
"9697","923.900415","142.250.77.78","192.168.43.6","TCP","66","443  >  35388 [ACK] Seq=188 Ack=3355 Win=74240 Len=0 TSval=507573541 TSecr=2698670547"
